Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2019,1.57080615747239,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2018,1.5745014382999,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2017,1.56812344753939,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2016,1.52235080996814,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2015,1.46229989874723,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2014,1.4429744237629,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2013,1.38773706261275,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2012,1.41605412076916,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2011,1.39337113008967,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2010,1.46187564488755,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2009,1.48774045022108,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2008,1.46354969048277,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2007,1.3813072034064,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2006,1.3420958814445,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2005,1.31279074446983,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2004,1.27656380513919,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2003,1.25115725704247,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2002,1.25343211636416,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2001,1.27553083970973,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,2000,1.31779285491233,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1999,1.30793001858808,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1998,1.33843354312352,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1997,1.38152683969453,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1996,1.4292571862716,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1995,1.46854335179129,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1994,1.58975745235339,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1993,1.67041860260075,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1992,1.75051362595625,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1991,1.85496729741485,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1990,1.93087793074046,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1989,2.01798856845317,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1988,2.07787901841604,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1987,2.09704502196881,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1986,2.13749914604276,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1985,2.16156603008577,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1984,2.16342578420374,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1983,2.14274558284615,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1982,2.13988139870545,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1981,2.14998682876152,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1980,2.19590929473033,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1979,2.25492938502532,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1978,2.24898336148211,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1977,2.28429667475932,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1976,2.32308155683566,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1975,2.33888264530646,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1974,2.36488647338235,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1973,2.24938798412988,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1972,2.23615704576152,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1971,2.26055856694604,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1970,2.28756698906112,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1969,2.35679324830449,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1968,2.45817845793994,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1967,2.47832102422271,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1966,2.1273242948459,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1965,2.20545305115973,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1964,2.25965894742669,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1963,2.31225490438335,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1962,2.30692480466522,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1961,2.39736103610821,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,1960,2.49105871983903,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2021,2.35104771719098,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2020,2.37773843711176,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2019,2.42183952710887,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2018,2.47233166980504,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2017,2.50085276121241,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2016,2.55452264402322,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2015,2.58937438756863,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2014,2.62107607519873,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2013,2.68098919502392,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2012,2.72166819875733,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2011,2.76127039394605,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2010,2.80549793895908,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2009,2.8571028728085,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2008,2.90229874456947,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2007,2.94911450197081,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2006,2.99299771528603,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2005,3.05290902962738,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2004,3.11495568091777,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2003,3.17545707338747,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2002,3.25161946415029,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2001,3.32762169314145,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,2000,3.3814321578682,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1999,3.43940096644703,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1998,3.51142586467494,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1997,3.59229910918285,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1996,3.67417185199724,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1995,3.76362092401541,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1994,3.85690999522036,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1993,3.94930826603516,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1992,4.04522799440439,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1991,4.14972360927294,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1990,4.24467198412955,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1989,4.34891856575406,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1988,4.45336309164778,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1987,4.55895101726853,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1986,4.66160593639351,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1985,4.74637330640205,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1984,4.85144590670828,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1983,4.92701873101116,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1982,5.00403865854899,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1981,5.0793010646378,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1980,5.16007828123537,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1979,5.21914823785681,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1978,5.2886717754576,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1977,5.37232655094876,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1976,5.46909676311684,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1975,5.53668915847766,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1974,5.63294019688414,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1973,5.71044464153354,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1972,5.78460973874307,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1971,5.8561778117117,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1970,5.91458018101356,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1969,5.96622424314032,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1968,6.01944323303759,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1967,6.06968755293717,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1966,6.11165233821767,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1965,6.15576876327539,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1964,6.18576331523188,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1963,6.18862287406,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1962,6.18716593306299,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1961,6.1770072919161,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,EAR,EAR,1960,6.16656172918317,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2021,1.48943216659187,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2020,1.55967009801612,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2019,1.69204979284288,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2018,1.73283694190791,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2017,1.89429685385437,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2016,1.88130162415834,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2015,1.83003181484091,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2014,1.89568574246225,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2013,1.86671190550473,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2012,1.9299609317804,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2011,1.84425313249192,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2010,1.85256666917561,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2009,1.8755416903988,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2008,1.87358168249994,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2007,1.85330402918726,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2006,1.83053585391286,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2005,1.81378633506923,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2004,1.80848215604991,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2003,1.79234664658466,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2002,1.80020140852998,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2001,1.81003578313633,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,2000,1.86633984501231,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1999,1.81046896645877,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1998,1.82440230641469,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1997,1.85280194083017,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1996,1.88758214864728,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1995,1.92557113193911,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1994,1.97330332382744,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1993,2.02798705665648,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1992,2.1032281110248,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1991,2.2229933342824,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1990,2.60174459565446,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1989,2.62344878013486,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1988,2.66496877737411,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1987,2.82512306145155,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1986,2.82721157252615,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1985,2.81193133985238,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1984,2.8405490617242,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1983,2.84976489442582,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1982,3.14437083390875,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1981,3.0569976143769,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1980,3.05668894116471,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1979,3.08659206269403,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1978,3.08330073630403,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1977,3.19398768286076,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1976,3.47343779723042,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1975,3.72501916465725,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1974,4.14694351528026,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1973,4.54902466354791,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1972,4.81914618577642,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1971,5.10073056730469,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1970,5.4594525691403,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1969,5.52171864669374,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,1968,5.73439854998482,
